seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
4,19,0.0852,0.0926,0.8333,0.1667,0.7108,21646.3374,64003.4405
6,18,0.1132,0.1132,1.0000,0.2034,0.8025,9312.2902,33293.6285
8,6,0.0546,0.0612,0.5000,0.1091,0.5567,1950.9619,5955.6989
8,7,0.0553,0.0625,0.5000,0.1111,0.5609,2310.5642,7053.2403
8,8,0.0540,0.0600,0.5000,0.1071,0.5525,2641.0382,8059.2489
8,9,0.0553,0.0625,0.5000,0.1111,0.5609,3186.1127,9772.7526
8,10,0.0559,0.0638,0.5000,0.1132,0.5651,3589.7093,11026.4590
8,11,0.0523,0.0566,0.5000,0.1017,0.5399,4079.5664,12505.3093
8,12,0.0528,0.0577,0.5000,0.1034,0.5441,4722.2981,14494.6285
2,20,0.1091,0.1091,1.0000,0.1967,0.7941,34738.0648,107638.5188
8,13,0.0683,0.0784,0.6667,0.1404,0.6359,5655.1505,17313.7454
8,15,0.0546,0.0612,0.5000,0.1091,0.5567,6037.5649,18761.1372
9,6,0.2064,0.2381,0.8333,0.3704,0.8494,2063.7305,6178.6091
8,16,0.0866,0.0943,0.8333,0.1695,0.7150,6805.4454,21070.5313
9,7,0.1623,0.1852,0.8333,0.3030,0.8242,2330.0937,7084.0060
8,14,0.0540,0.0600,0.5000,0.1071,0.5525,7183.2467,22232.5071
9,8,0.1424,0.1613,0.8333,0.2703,0.8074,2858.4932,8440.3824
9,9,0.1305,0.1471,0.8333,0.2500,0.7948,3365.9273,10103.3080
6,19,0.1091,0.1091,1.0000,0.1967,0.7941,16862.0488,60405.5036
9,10,0.1206,0.1351,0.8333,0.2326,0.7822,3820.2180,11384.2357
8,17,0.0913,0.1000,0.8333,0.1786,0.7276,9332.7744,28678.2401
9,11,0.1206,0.1351,0.8333,0.2326,0.7822,4309.9251,12806.4816
9,12,0.1176,0.1316,0.8333,0.2273,0.7780,4885.9205,14546.2567
9,13,0.1206,0.1351,0.8333,0.2326,0.7822,5927.5450,18000.4889
4,20,0.0881,0.0962,0.8333,0.1724,0.7192,37900.8992,111781.7170
10,6,0.0740,0.0870,0.6667,0.1538,0.6569,1686.3696,5483.3216
9,15,0.1206,0.1351,0.8333,0.2326,0.7822,6595.7608,19985.5154
8,18,0.1250,0.1250,1.0000,0.2222,0.8235,12707.3731,39018.1858
9,14,0.1206,0.1351,0.8333,0.2326,0.7822,7576.1260,22882.9327
10,7,0.0704,0.0816,0.6667,0.1455,0.6443,1997.4233,6525.6924
10,8,0.0930,0.1020,0.8333,0.1818,0.7318,2263.4663,7374.1956
10,9,0.0866,0.0943,0.8333,0.1695,0.7150,2772.1278,9051.2294
10,10,0.0824,0.0893,0.8333,0.1613,0.7024,3187.2443,10406.1088
10,11,0.0866,0.0943,0.8333,0.1695,0.7150,3708.7594,12118.7651
6,20,0.1132,0.1132,1.0000,0.2034,0.8025,25907.2318,92756.7888
10,12,0.0824,0.0893,0.8333,0.1613,0.7024,4108.7698,13425.6719
11,6,0.1237,0.1389,0.8333,0.2381,0.7864,1997.1818,6000.9441
10,13,0.0811,0.0877,0.8333,0.1587,0.6982,4862.4347,15865.3200
11,7,0.1176,0.1316,0.8333,0.2273,0.7780,2385.4299,7174.2377
10,15,0.0938,0.0938,1.0000,0.1714,0.7563,5193.8657,16909.7253
11,8,0.1176,0.1316,0.8333,0.2273,0.7780,2809.5962,8433.8790
10,14,0.0811,0.0877,0.8333,0.1587,0.6982,6190.6756,20176.0147
10,16,0.0938,0.0938,1.0000,0.1714,0.7563,5901.9341,19288.2801
11,9,0.1176,0.1316,0.8333,0.2273,0.7780,3308.3933,10095.8814
11,10,0.1072,0.1190,0.8333,0.2083,0.7612,3750.6037,11418.3164
10,17,0.0731,0.0781,0.8333,0.1429,0.6688,6884.2555,22595.8774
11,11,0.1072,0.1190,0.8333,0.2083,0.7612,4233.8471,12749.4949
10,18,0.0752,0.0806,0.8333,0.1471,0.6772,8308.9566,27257.3725
11,12,0.0930,0.1020,0.8333,0.1818,0.7318,4945.0762,15066.6720
8,19,0.1200,0.1200,1.0000,0.2143,0.8151,25654.4954,65519.2439
12,6,0.0844,0.1026,0.6667,0.1778,0.6863,2131.5747,6233.0099
11,13,0.0986,0.1087,0.8333,0.1923,0.7444,5841.0623,17621.8523
12,7,0.0827,0.1000,0.6667,0.1739,0.6821,2532.2561,7430.7601
11,14,0.0913,0.1000,0.8333,0.1786,0.7276,7402.8119,22061.5724
12,8,0.0862,0.1053,0.6667,0.1818,0.6905,2929.8622,8609.4230
10,19,0.0786,0.0847,0.8333,0.1538,0.6898,11166.0931,36509.2857
11,15,0.0930,0.1020,0.8333,0.1818,0.7318,6790.3123,20159.0816
12,9,0.0810,0.0976,0.6667,0.1702,0.6779,3625.5426,10486.3568
11,16,0.0897,0.0980,0.8333,0.1754,0.7234,7865.3025,23395.9483
12,10,0.0862,0.1053,0.6667,0.1818,0.6905,4092.0958,11896.8083
12,11,0.1096,0.1220,0.8333,0.2128,0.7654,4552.4063,13354.6316
11,17,0.0866,0.0943,0.8333,0.1695,0.7150,9703.6459,29161.9989
12,12,0.1006,0.1111,0.8333,0.1961,0.7486,5271.5899,15387.1670
13,6,0.0780,0.0930,0.6667,0.1633,0.6695,1879.1952,5866.1381
12,13,0.0930,0.1020,0.8333,0.1818,0.7318,6144.7631,17971.2121
12,15,0.0897,0.0980,0.8333,0.1754,0.7234,6650.7913,19523.5653
13,7,0.0766,0.0909,0.6667,0.1600,0.6653,2215.9303,6945.9368
11,18,0.0913,0.1000,0.8333,0.1786,0.7276,13171.3269,39674.6044
10,20,0.0811,0.0877,0.8333,0.1587,0.6982,17430.5320,57005.9628
12,14,0.0897,0.0980,0.8333,0.1754,0.7234,7939.4142,23383.1050
12,16,0.0913,0.1000,0.8333,0.1786,0.7276,8361.0053,24467.7373
13,8,0.1395,0.1395,1.0000,0.2449,0.8445,2638.3848,8257.0939
13,9,0.1364,0.1364,1.0000,0.2400,0.8403,3178.4875,9694.2513
13,10,0.1395,0.1395,1.0000,0.2449,0.8445,3502.2876,10979.6953
13,11,0.1200,0.1200,1.0000,0.2143,0.8151,3950.9062,12412.3326
12,17,0.0930,0.1020,0.8333,0.1818,0.7318,10337.2488,30140.8270
13,12,0.1304,0.1304,1.0000,0.2308,0.8319,4512.0209,14163.5534
13,13,0.1200,0.1200,1.0000,0.2143,0.8151,5438.9756,17066.9867
13,15,0.1132,0.1132,1.0000,0.2034,0.8025,5722.9222,17977.7990
13,14,0.1154,0.1154,1.0000,0.2069,0.8067,6902.3038,21611.5341
8,20,0.1224,0.1224,1.0000,0.2182,0.8193,39821.6864,121260.3469
11,19,0.0881,0.0962,0.8333,0.1724,0.7192,20808.2581,62451.0367
13,16,0.1250,0.1250,1.0000,0.2222,0.8235,7234.9054,22704.4856
14,6,0.0766,0.0909,0.6667,0.1600,0.6653,2160.0517,6306.7603
14,7,0.0540,0.0600,0.5000,0.1071,0.5525,2493.0887,7283.6505
12,18,0.0881,0.0962,0.8333,0.1724,0.7192,15673.0450,45413.9230
14,8,0.0559,0.0638,0.5000,0.1132,0.5651,2941.3150,8596.0356
13,17,0.1304,0.1304,1.0000,0.2308,0.8319,8926.4975,27898.4189
14,9,0.0546,0.0612,0.5000,0.1091,0.5567,3506.7130,10212.0938
14,10,0.0528,0.0577,0.5000,0.1034,0.5441,3979.9650,11640.9241
14,11,0.0518,0.0556,0.5000,0.1000,0.5357,4535.6837,13218.1166
14,12,0.0540,0.0600,0.5000,0.1071,0.5525,5216.4749,15247.4190
1,18,0.1277,0.1277,1.0000,0.2264,0.8277,0.2453,0.1777
14,13,0.0546,0.0612,0.5000,0.1091,0.5567,6114.3141,17919.2629
13,18,0.1333,0.1333,1.0000,0.2353,0.8361,12155.3051,38191.9283
14,15,0.0540,0.0600,0.5000,0.1071,0.5525,7000.3223,20443.7711
12,19,0.0838,0.0909,0.8333,0.1639,0.7066,22343.6284,65175.2886
14,14,0.0534,0.0588,0.5000,0.1053,0.5483,7722.6904,22533.1945
